"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"07/06/2024","190,12","191,06","191,89","190,12","5,89K","-0,95%"
"06/06/2024","191,94","187,16","191,94","186,18","0,28K","2,55%"
"05/06/2024","187,16","187,16","192,09","187,16","12,51K","0,00%"
"04/06/2024","187,16","190,27","194,06","187,16","12,21K","-2,06%"
"03/06/2024","191,10","188,25","194,06","188,15","0,23K","-1,45%"
"31/05/2024","193,91","193,07","193,91","188,15","0,57K","0,43%"
"30/05/2024","193,07","191,10","193,07","191,10","23,52K","1,03%"
"29/05/2024","191,10","192,09","192,09","189,38","104,71K","-0,51%"
"28/05/2024","192,09","192,09","192,09","192,09","10,15K","-0,99%"
"27/05/2024","194,01","194,06","194,06","189,13","0,26K","1,52%"
"24/05/2024","191,10","191,60","194,06","189,63","21,09K","-1,47%"
"23/05/2024","193,96","193,91","193,96","191,10","11,27K","-0,05%"
"22/05/2024","194,06","190,12","194,06","190,12","10,44K","0,08%"
"21/05/2024","193,91","194,06","194,06","193,07","0,01K","1,47%"
"20/05/2024","191,10","190,12","191,10","190,12","10,17K","-1,52%"
"17/05/2024","194,06","192,09","194,06","192,09","2,39K","0,00%"
"16/05/2024","194,06","189,82","194,06","189,13","5,98K","1,55%"
"15/05/2024","191,10","189,43","194,06","189,43","33,51K","-0,51%"
"14/05/2024","192,09","189,63","194,06","189,43","25,91K","-1,02%"
"13/05/2024","194,06","194,26","194,26","194,06","10,67K","0,00%"
"10/05/2024","194,06","192,58","194,06","192,58","2,01K","0,25%"
"09/05/2024","193,57","193,57","193,57","193,57","0,00K","-0,76%"
"08/05/2024","195,04","193,57","195,04","193,17","1,29K","1,02%"
"07/05/2024","193,07","189,63","193,07","189,63","6,25K","-0,41%"
"06/05/2024","193,86","189,33","193,86","189,23","30,65K","-0,05%"
"03/05/2024","193,96","193,86","193,96","190,12","21,29K","2,50%"
"02/05/2024","189,23","191,10","191,10","189,23","29,06K","0,05%"
