"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"20/09/2024","435,27","437,22","439,24","434,22","55,17M","-0,78%"
"19/09/2024","438,69","441,23","441,50","436,90","21,71M","1,83%"
"18/09/2024","430,81","435,00","436,03","430,41","18,90M","-1,00%"
"17/09/2024","435,15","440,23","441,85","432,27","18,87M","0,88%"
"16/09/2024","431,34","430,60","433,53","428,22","13,83M","0,17%"
"13/09/2024","430,59","425,83","431,83","425,46","15,87M","0,84%"
"12/09/2024","427,00","423,31","427,37","419,75","17,42M","0,94%"
"11/09/2024","423,04","415,50","423,99","409,58","19,27M","2,13%"
"10/09/2024","414,20","408,20","416,33","407,70","19,59M","2,09%"
"09/09/2024","405,72","407,24","408,65","402,15","15,30M","1,00%"
"06/09/2024","401,70","409,06","410,65","400,80","19,61M","-1,64%"
"05/09/2024","408,39","407,62","413,10","406,13","14,20M","-0,12%"
"04/09/2024","408,90","405,91","411,24","404,37","15,14M","-0,13%"
"03/09/2024","409,44","417,91","419,88","407,03","20,31M","-1,85%"
"30/08/2024","417,14","415,60","417,49","412,13","24,31M","0,97%"
"29/08/2024","413,12","414,94","422,05","410,60","17,05M","0,61%"
"28/08/2024","410,60","414,88","415,00","407,31","14,88M","-0,78%"
"27/08/2024","413,84","412,86","414,36","410,25","13,49M","0,08%"
"26/08/2024","413,49","416,36","417,28","411,34","13,15M","-0,79%"
"23/08/2024","416,79","416,98","419,26","412,09","18,49M","0,30%"
"22/08/2024","415,55","424,36","426,79","414,61","19,36M","-2,03%"
"21/08/2024","424,14","424,08","426,40","421,72","16,07M","-0,16%"
"20/08/2024","424,80","421,70","425,86","421,64","16,39M","0,78%"
"19/08/2024","421,53","418,96","421,75","416,46","15,23M","0,73%"
"16/08/2024","418,47","420,60","421,34","417,30","22,78M","-0,61%"
"15/08/2024","421,03","419,80","421,11","417,66","20,75M","1,00%"
"14/08/2024","416,86","414,80","417,72","412,45","18,27M","0,69%"
"13/08/2024","414,01","409,59","414,95","409,57","19,41M","1,77%"
"12/08/2024","406,81","407,06","408,76","404,24","16,76M","0,19%"
"09/08/2024","406,02","404,03","408,05","402,26","19,28M","0,83%"
"08/08/2024","402,69","402,44","405,86","399,94","20,20M","1,07%"
"07/08/2024","398,43","408,64","410,08","397,47","20,65M","-0,30%"
"06/08/2024","399,61","400,00","405,67","398,50","24,95M","1,13%"
"05/08/2024","395,15","389,17","401,04","385,58","40,71M","-3,27%"
"02/08/2024","408,49","412,49","415,00","404,34","29,44M","-2,07%"
"01/08/2024","417,11","420,79","427,46","413,09","30,30M","-0,30%"
"31/07/2024","418,35","420,49","421,77","412,21","42,89M","-1,08%"
"30/07/2024","422,92","427,72","429,05","417,36","32,69M","-0,89%"
"29/07/2024","426,73","431,58","432,15","424,70","15,13M","0,34%"
"26/07/2024","425,27","418,20","428,92","417,27","23,58M","1,64%"
"25/07/2024","418,40","428,80","429,80","417,51","29,94M","-2,45%"
"24/07/2024","428,90","440,45","441,48","427,58","26,81M","-3,59%"
"23/07/2024","444,85","443,89","448,39","443,10","13,11M","0,43%"
"22/07/2024","442,94","441,79","444,60","438,91","15,81M","1,33%"
"19/07/2024","437,11","433,10","441,14","432,00","20,94M","-0,74%"
"18/07/2024","440,37","444,34","444,65","434,40","20,79M","-0,71%"
"17/07/2024","443,52","442,59","444,85","439,18","21,75M","-1,33%"
"16/07/2024","449,52","454,22","454,30","446,66","17,18M","-0,98%"
"15/07/2024","453,96","453,30","457,26","451,43","14,43M","0,09%"
"12/07/2024","453,55","454,33","456,36","450,64","16,32M","-0,25%"
"11/07/2024","454,70","462,98","464,78","451,55","23,11M","-2,48%"
"10/07/2024","466,25","461,22","466,46","458,86","18,20M","1,46%"
"09/07/2024","459,54","467,00","467,33","458,00","17,23M","-1,44%"
"08/07/2024","466,24","466,55","467,70","464,46","12,96M","-0,28%"
"05/07/2024","467,56","459,61","468,35","458,96","16,00M","1,47%"
"03/07/2024","460,77","458,19","461,02","457,88","9,93M","0,32%"
"02/07/2024","459,28","453,20","459,59","453,11","13,98M","0,56%"
"01/07/2024","456,73","448,66","457,37","445,66","17,66M","2,19%"
"28/06/2024","446,95","453,07","455,38","446,41","28,36M","-1,30%"
"27/06/2024","452,85","452,17","456,17","451,77","14,81M","0,15%"
"26/06/2024","452,16","449,00","453,60","448,19","16,51M","0,27%"
"25/06/2024","450,95","448,25","451,42","446,75","16,75M","0,73%"
"24/06/2024","447,67","449,80","452,75","446,41","15,91M","-0,47%"
"21/06/2024","449,78","447,38","450,58","446,51","34,49M","0,92%"
"20/06/2024","445,70","446,30","446,53","441,27","19,88M","-0,14%"
"18/06/2024","446,34","449,70","450,14","444,89","17,11M","-0,45%"
"17/06/2024","448,37","442,58","450,94","440,72","20,79M","1,31%"
"14/06/2024","442,57","438,27","443,14","436,72","13,58M","0,22%"
"13/06/2024","441,58","440,85","443,39","439,37","15,96M","0,12%"
"12/06/2024","441,06","435,32","443,40","433,25","22,37M","1,94%"
"11/06/2024","432,68","425,48","432,82","425,25","14,55M","1,12%"
"10/06/2024","427,87","424,70","428,08","423,89","14,00M","0,95%"
"07/06/2024","423,85","426,20","426,28","423,00","13,62M","-0,16%"
"06/06/2024","424,52","424,01","425,31","420,58","14,86M","0,12%"
"05/06/2024","424,01","417,81","424,08","416,30","16,99M","1,91%"
"04/06/2024","416,07","412,43","416,44","409,67","14,35M","0,62%"
"03/06/2024","413,52","415,52","416,43","408,92","17,48M","-0,39%"
"31/05/2024","415,13","416,75","416,75","404,51","48,00M","0,11%"
"30/05/2024","414,67","424,30","424,30","414,24","28,42M","-3,38%"
"29/05/2024","429,17","425,69","430,94","425,69","15,52M","-0,27%"
"28/05/2024","430,32","429,63","430,82","426,60","15,72M","0,04%"
"24/05/2024","430,16","427,19","431,05","424,41","11,86M","0,74%"
"23/05/2024","427,00","432,97","433,60","425,42","17,21M","-0,82%"
"22/05/2024","430,52","430,09","432,41","427,13","18,07M","0,34%"
"21/05/2024","429,04","426,83","432,97","424,85","21,45M","0,87%"
"20/05/2024","425,34","420,21","426,77","419,99","16,27M","1,22%"
"17/05/2024","420,21","422,54","422,92","418,02","15,35M","-0,19%"
"16/05/2024","420,99","421,80","425,42","420,35","17,53M","-0,49%"
"15/05/2024","423,08","417,90","423,81","417,27","22,24M","1,57%"
"14/05/2024","416,56","412,02","417,49","411,55","15,11M","0,69%"
"13/05/2024","413,72","418,01","418,35","410,82","15,44M","-0,25%"
"10/05/2024","414,74","412,93","415,38","411,80","13,40M","0,59%"
"09/05/2024","412,32","410,57","412,72","409,10","14,69M","0,43%"
"08/05/2024","410,54","408,17","412,23","406,71","11,79M","0,29%"
"07/05/2024","409,34","414,66","414,67","409,09","20,02M","-1,02%"
"06/05/2024","413,54","408,76","413,93","406,37","17,00M","1,69%"
"03/05/2024","406,66","402,28","407,15","401,86","17,45M","2,22%"
"02/05/2024","397,84","397,66","399,93","394,65","17,71M","0,73%"
